Período,Região ID,Valor
2005-01-15T00:00:00.000Z,1100049,2
2006-01-15T00:00:00.000Z,1100049,4
2007-01-15T00:00:00.000Z,1100049,1
2008-01-15T00:00:00.000Z,1100049,4
2009-01-15T00:00:00.000Z,1100049,2
2010-01-15T00:00:00.000Z,1100049,1
2011-01-15T00:00:00.000Z,1100049,3
2012-01-15T00:00:00.000Z,1100049,4
2013-01-15T00:00:00.000Z,1100049,2
2014-01-15T00:00:00.000Z,1100049,2
2015-01-15T00:00:00.000Z,1100049,1
2016-01-15T00:00:00.000Z,1100049,2
2017-01-15T00:00:00.000Z,1100049,1
2018-01-15T00:00:00.000Z,1100049,1
2019-01-15T00:00:00.000Z,1100049,3
2020-01-15T00:00:00.000Z,1100049,2
2021-01-15T00:00:00.000Z,1100049,1
2022-01-15T00:00:00.000Z,1100049,1
2023-01-15T00:00:00.000Z,1100049,2
1989-01-15T00:00:00.000Z,1100056,0
1990-01-15T00:00:00.000Z,1100056,0
1991-01-15T00:00:00.000Z,1100056,3
1992-01-15T00:00:00.000Z,1100056,0
1993-01-15T00:00:00.000Z,1100056,0
1994-01-15T00:00:00.000Z,1100056,0
1995-01-15T00:00:00.000Z,1100056,0
1996-01-15T00:00:00.000Z,1100056,0
1997-01-15T00:00:00.000Z,1100056,1
1998-01-15T00:00:00.000Z,1100056,0
1999-01-15T00:00:00.000Z,1100056,0
2000-01-15T00:00:00.000Z,1100056,0
2001-01-15T00:00:00.000Z,1100056,0
2002-01-15T00:00:00.000Z,1100056,0
2003-01-15T00:00:00.000Z,1100056,1
2004-01-15T00:00:00.000Z,1100056,0
2005-01-15T00:00:00.000Z,1100056,1
2006-01-15T00:00:00.000Z,1100056,0
2007-01-15T00:00:00.000Z,1100056,1
2008-01-15T00:00:00.000Z,1100056,0
2009-01-15T00:00:00.000Z,1100056,0
2010-01-15T00:00:00.000Z,1100056,0
2011-01-15T00:00:00.000Z,1100056,1
2012-01-15T00:00:00.000Z,1100056,1
2013-01-15T00:00:00.000Z,1100056,1
2014-01-15T00:00:00.000Z,1100056,0
2015-01-15T00:00:00.000Z,1100056,0
2016-01-15T00:00:00.000Z,1100056,0
2017-01-15T00:00:00.000Z,1100056,2
2018-01-15T00:00:00.000Z,1100056,1
2019-01-15T00:00:00.000Z,1100056,0
2020-01-15T00:00:00.000Z,1100056,2
2021-01-15T00:00:00.000Z,1100056,1
2022-01-15T00:00:00.000Z,1100056,0
2023-01-15T00:00:00.000Z,1100056,0
1989-01-15T00:00:00.000Z,1100064,0
1990-01-15T00:00:00.000Z,1100064,1
1991-01-15T00:00:00.000Z,1100064,0
1992-01-15T00:00:00.000Z,1100064,0
1993-01-15T00:00:00.000Z,1100064,1
1994-01-15T00:00:00.000Z,1100064,0
1995-01-15T00:00:00.000Z,1100064,0
1996-01-15T00:00:00.000Z,1100064,1
1997-01-15T00:00:00.000Z,1100064,0
1998-01-15T00:00:00.000Z,1100064,1
1999-01-15T00:00:00.000Z,1100064,0
2000-01-15T00:00:00.000Z,1100064,0
2001-01-15T00:00:00.000Z,1100064,0
2002-01-15T00:00:00.000Z,1100064,0
2003-01-15T00:00:00.000Z,1100064,1
2004-01-15T00:00:00.000Z,1100064,0
2005-01-15T00:00:00.000Z,1100064,0
2006-01-15T00:00:00.000Z,1100064,0
2007-01-15T00:00:00.000Z,1100064,0
2008-01-15T00:00:00.000Z,1100064,1
2009-01-15T00:00:00.000Z,1100064,0
2010-01-15T00:00:00.000Z,1100064,0
2011-01-15T00:00:00.000Z,1100064,0
2012-01-15T00:00:00.000Z,1100064,0
2013-01-15T00:00:00.000Z,1100064,0
2014-01-15T00:00:00.000Z,1100064,1
2015-01-15T00:00:00.000Z,1100064,0
2016-01-15T00:00:00.000Z,1100064,1
2017-01-15T00:00:00.000Z,1100064,0
2018-01-15T00:00:00.000Z,1100064,0
2019-01-15T00:00:00.000Z,1100064,0
2020-01-15T00:00:00.000Z,1100064,1
2021-01-15T00:00:00.000Z,1100064,1
2022-01-15T00:00:00.000Z,1100064,1
2023-01-15T00:00:00.000Z,1100064,0
1989-01-15T00:00:00.000Z,1100072,0
1990-01-15T00:00:00.000Z,1100072,0
1991-01-15T00:00:00.000Z,1100072,0
1992-01-15T00:00:00.000Z,1100072,0
1993-01-15T00:00:00.000Z,1100072,0
1994-01-15T00:00:00.000Z,1100072,0
1995-01-15T00:00:00.000Z,1100072,2
1996-01-15T00:00:00.000Z,1100072,0
1997-01-15T00:00:00.000Z,1100072,0
